household_id,census_division,census_region,driver_count,household_income,household_size,household_workers,home_type,household_location,number_adults_household,vehicles_per_household,travel_date,travel_day,urban,vehicle_type,hybrid,make,vehicle_age,vehicle_commercial,vehicle_delivery,vehicle_rideshare,fuel_type,vehicle_year
9000117684,West South Central,South,3,"$100,000 to $124,999",5,2,One-family detached,Rural,2,2,202209,Saturday,Not in an urban area,Automobile/car/stationwagon,No,Ford,6,Yes,No,No,Gas,2016
9000117694,New England,Northeast,1,"$100,000 to $124,999",1,1,"Townhome, Condo",Urban,1,1,202208,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Mazda,2,No,,,Gas,2020
9000117695,East North Central,Midwest,3,"$75,000 to $99,999",4,2,One-family detached,Rural,4,4,202208,Sunday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,KIA,2,No,,,Gas,2020
9000117695,East North Central,Midwest,3,"$75,000 to $99,999",4,2,One-family detached,Rural,4,4,202208,Sunday,Not in an urban area,Pickup Truck,No,Chevrolet,10,No,,,Gas,2012
9000117695,East North Central,Midwest,3,"$75,000 to $99,999",4,2,One-family detached,Rural,4,4,202208,Sunday,Not in an urban area,Pickup Truck,No,Chevrolet,15,Yes,No,No,Gas,2007
9000117695,East North Central,Midwest,3,"$75,000 to $99,999",4,2,One-family detached,Rural,4,4,202208,Sunday,Not in an urban area,Automobile/car/stationwagon,No,Ford,10,No,,,Gas,2012
9000117717,Pacific,West,2,"$100,000 to $124,999",2,1,One-family detached,Rural,2,2,202208,Wednesday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Ford,5,Yes,Yes,No,Gas,2017
9000117717,Pacific,West,2,"$100,000 to $124,999",2,1,One-family detached,Rural,2,2,202208,Wednesday,Not in an urban area,Pickup Truck,No,Toyota,26,Yes,Yes,No,Gas,1996
9000117721,South Atlantic,South,3,"$100,000 to $124,999",5,2,One-family detached,Rural,3,3,202208,Monday,Not in an urban area,Van (Minivan/Cargo/Passenger),No,Honda,15,No,,,Gas,2007
9000117721,South Atlantic,South,3,"$100,000 to $124,999",5,2,One-family detached,Rural,3,3,202208,Monday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Honda,12,No,,,Gas,2010
9000117721,South Atlantic,South,3,"$100,000 to $124,999",5,2,One-family detached,Rural,3,3,202208,Monday,Not in an urban area,Automobile/car/stationwagon,No,Subaru,21,No,,,Gas,2001
9000117724,East South Central,South,2,"$75,000 to $99,999",2,2,Mobile home,Rural,2,3,202208,Saturday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Nissan/Datsun,9,No,,,Gas,2013
9000117724,East South Central,South,2,"$75,000 to $99,999",2,2,Mobile home,Rural,2,3,202208,Saturday,Not in an urban area,Other truck,No,Chevrolet,5,No,,,Gas,2017
9000117724,East South Central,South,2,"$75,000 to $99,999",2,2,Mobile home,Rural,2,3,202208,Saturday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Hyundai,1,No,,,Gas,2022
9000117730,East South Central,South,1,"$35,000 to $49,999",1,1,Mobile home,Rural,1,1,202209,Monday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Nissan/Datsun,8,No,,,Gas,2014
9000117734,East North Central,Midwest,2,"$50,000 to $74,999",2,0,One-family detached,Rural,2,1,202208,Friday,Not in an urban area,Van (Minivan/Cargo/Passenger),No,Chrysler,9,No,,,Gas,2013
9000117790,Middle Atlantic,Northeast,2,"$175,000 or more",2,2,One-family detached,Urban,2,2,202208,Tuesday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Suppressed for confidential reason,5,No,,,Gas,2017
9000117790,Middle Atlantic,Northeast,2,"$175,000 or more",2,2,One-family detached,Urban,2,2,202208,Tuesday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Audi,2,Yes,No,No,Gas,2020
9000117791,East North Central,Midwest,1,"$15,000 to $24,999",1,0,One-family detached,Rural,1,1,202208,Thursday,Not in an urban area,Pickup Truck,No,Chevrolet,19,No,,,Gas,2003
9000117810,South Atlantic,South,1,"$10,000 to $14,999",1,0,Mobile home,Rural,1,1,202209,Monday,Not in an urban area,Pickup Truck,No,Dodge,12,No,,,Gas,2010
9000117812,West South Central,South,2,"$75,000 to $99,999",2,1,Building with 2 or more apartments,Urban,2,2,202209,Thursday,In an urban area,Automobile/car/stationwagon,No,Toyota,16,No,,,Gas,2006
9000117812,West South Central,South,2,"$75,000 to $99,999",2,1,Building with 2 or more apartments,Urban,2,2,202209,Thursday,In an urban area,Automobile/car/stationwagon,No,Nissan/Datsun,11,No,,,Gas,2011
9000117817,Middle Atlantic,Northeast,1,"$125,000 to $149,999",1,1,Building with 2 or more apartments,Urban,1,1,202208,Friday,In an urban area,Van (Minivan/Cargo/Passenger),No,Honda,18,No,,,Gas,2004
9000117829,Middle Atlantic,Northeast,1,"$35,000 to $49,999",1,0,Building with 2 or more apartments,Urban,1,1,202208,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Volkswagen,2,No,,,Gas,2020
9000117833,Middle Atlantic,Northeast,1,"$50,000 to $74,999",1,1,One-family detached,Urban,1,1,202208,Sunday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Hyundai,4,No,,,Gas,2018
9000117837,Middle Atlantic,Northeast,1,"$75,000 to $99,999",1,1,Building with 2 or more apartments,Urban,1,1,202208,Monday,In an urban area,Automobile/car/stationwagon,No,Buick/Opel,9,No,,,Gas,2013
9000117839,West South Central,South,3,"$100,000 to $124,999",3,2,One-family detached,Urban,3,3,202209,Thursday,In an urban area,Pickup Truck,No,Nissan/Datsun,26,No,,,Gas,1996
9000117839,West South Central,South,3,"$100,000 to $124,999",3,2,One-family detached,Urban,3,3,202209,Thursday,In an urban area,Van (Minivan/Cargo/Passenger),No,Honda,4,No,,,Gas,2018
9000117839,West South Central,South,3,"$100,000 to $124,999",3,2,One-family detached,Urban,3,3,202209,Thursday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Toyota,8,No,,,Gas,2014
9000117843,West South Central,South,2,"$100,000 to $124,999",2,0,One-family detached,Urban,2,2,202208,Sunday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Honda,25,No,,,Gas,1997
9000117843,West South Central,South,2,"$100,000 to $124,999",2,0,One-family detached,Urban,2,2,202208,Sunday,In an urban area,Automobile/car/stationwagon,No,Nissan/Datsun,4,No,,,Gas,2018
9000117878,Mountain,West,2,"$35,000 to $49,999",2,0,One-family detached,Rural,2,2,202208,Tuesday,Not in an urban area,Automobile/car/stationwagon,Yes,Toyota,5,No,,,"Hybrid, gas/electric, non plug-in",2017
9000117878,Mountain,West,2,"$35,000 to $49,999",2,0,One-family detached,Rural,2,2,202208,Tuesday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Jeep,19,No,,,Gas,2003
9000117889,South Atlantic,South,2,I prefer not to answer,2,1,Mobile home,Rural,2,2,202209,Monday,Not in an urban area,Van (Minivan/Cargo/Passenger),No,Chrysler,13,No,,,Gas,2009
9000117889,South Atlantic,South,2,I prefer not to answer,2,1,Mobile home,Rural,2,2,202209,Monday,Not in an urban area,Automobile/car/stationwagon,No,Chrysler,31,No,,,Gas,1991
9000117896,New England,Northeast,2,"$150,000 to $174,999",4,2,One-family detached,Urban,2,1,202208,Tuesday,In an urban area,Automobile/car/stationwagon,No,Subaru,3,No,,,Gas,2019
9000117904,South Atlantic,South,2,"$125,000 to $149,999",2,0,One-family detached,Urban,2,1,202209,Saturday,In an urban area,Automobile/car/stationwagon,No,Acura,2,No,,,Gas,2020
9000117922,South Atlantic,South,2,"$50,000 to $74,999",2,2,Mobile home,Rural,2,2,202209,Saturday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Nissan/Datsun,4,Yes,No,No,Gas,2018
9000117922,South Atlantic,South,2,"$50,000 to $74,999",2,2,Mobile home,Rural,2,2,202209,Saturday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Jeep,8,No,,,Gas,2014
9000117923,New England,Northeast,2,"$75,000 to $99,999",2,0,One-family detached,Urban,2,1,202208,Sunday,In an urban area,Van (Minivan/Cargo/Passenger),No,Volvo,14,No,,,Gas,2008
9000117927,East North Central,Midwest,2,"$100,000 to $124,999",2,1,One-family detached,Rural,2,3,202208,Saturday,Not in an urban area,Pickup Truck,No,Honda,5,No,,,Gas,2017
9000117927,East North Central,Midwest,2,"$100,000 to $124,999",2,1,One-family detached,Rural,2,3,202208,Saturday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Honda,6,No,,,Gas,2016
9000117927,East North Central,Midwest,2,"$100,000 to $124,999",2,1,One-family detached,Rural,2,3,202208,Saturday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Jeep,6,No,,,Gas,2016
9000117931,Mountain,West,2,"$100,000 to $124,999",6,1,One-family detached,Rural,2,2,202209,Friday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Ford,6,No,,,Gas,2016
9000117931,Mountain,West,2,"$100,000 to $124,999",6,1,One-family detached,Rural,2,2,202209,Friday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",Yes,Ford,1,Yes,No,No,Electric only,2021
9000117935,East North Central,Midwest,3,"$50,000 to $74,999",4,2,One-family detached,Rural,2,3,202208,Sunday,Not in an urban area,Automobile/car/stationwagon,No,Toyota,3,No,,,Gas,2019
9000117935,East North Central,Midwest,3,"$50,000 to $74,999",4,2,One-family detached,Rural,2,3,202208,Sunday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Chevrolet,22,No,,,Gas,2000
9000117935,East North Central,Midwest,3,"$50,000 to $74,999",4,2,One-family detached,Rural,2,3,202208,Sunday,Not in an urban area,Pickup Truck,No,GMC,20,No,,,Gas,2002
9000117953,Mountain,West,2,"$125,000 to $149,999",2,1,One-family detached,Rural,2,2,202209,Saturday,Not in an urban area,Van (Minivan/Cargo/Passenger),No,Honda,6,No,,,Gas,2016
9000117953,Mountain,West,2,"$125,000 to $149,999",2,1,One-family detached,Rural,2,2,202209,Saturday,Not in an urban area,Automobile/car/stationwagon,No,Toyota,14,No,,,Gas,2008
9000117955,West South Central,South,1,"$100,000 to $124,999",1,1,One-family detached,Urban,1,2,202208,Tuesday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Ford,6,No,,,Gas,2016
9000117955,West South Central,South,1,"$100,000 to $124,999",1,1,One-family detached,Urban,1,2,202208,Tuesday,In an urban area,Automobile/car/stationwagon,No,Hyundai,9,No,,,Gas,2013
9000117987,West South Central,South,2,"$50,000 to $74,999",2,0,One-family detached,Urban,2,2,202208,Sunday,In an urban area,Van (Minivan/Cargo/Passenger),No,Toyota,2,No,,,Gas,2020
9000117987,West South Central,South,2,"$50,000 to $74,999",2,0,One-family detached,Urban,2,2,202208,Sunday,In an urban area,Van (Minivan/Cargo/Passenger),No,Toyota,14,No,,,Gas,2008
9000118012,Mountain,West,2,"$150,000 to $174,999",2,0,One-family detached,Rural,2,4,202208,Sunday,Not in an urban area,Recreational vehicle (RV)/Motorhome,No,Other make,10,No,,,Diesel,2012
9000118012,Mountain,West,2,"$150,000 to $174,999",2,0,One-family detached,Rural,2,4,202208,Sunday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Jeep,10,No,,,Gas,2012
9000118012,Mountain,West,2,"$150,000 to $174,999",2,0,One-family detached,Rural,2,4,202208,Sunday,Not in an urban area,Automobile/car/stationwagon,No,Lexus,7,No,,,Gas,2015
9000118012,Mountain,West,2,"$150,000 to $174,999",2,0,One-family detached,Rural,2,4,202208,Sunday,Not in an urban area,Automobile/car/stationwagon,No,Suppressed for confidential reason,9,No,,,Gas,2013
9000118027,East North Central,Midwest,3,"$100,000 to $124,999",3,3,One-family detached,Rural,3,5,202208,Monday,Not in an urban area,Pickup Truck,No,Ford,15,No,,,Gas,2007
9000118027,East North Central,Midwest,3,"$100,000 to $124,999",3,3,One-family detached,Rural,3,5,202208,Monday,Not in an urban area,Automobile/car/stationwagon,No,Ford,8,No,,,Gas,2014
9000118027,East North Central,Midwest,3,"$100,000 to $124,999",3,3,One-family detached,Rural,3,5,202208,Monday,Not in an urban area,Automobile/car/stationwagon,No,Chevrolet,7,No,,,Gas,2015
9000118027,East North Central,Midwest,3,"$100,000 to $124,999",3,3,One-family detached,Rural,3,5,202208,Monday,Not in an urban area,Motorcycle/Moped,No,Honda,7,No,,,Gas,2015
9000118027,East North Central,Midwest,3,"$100,000 to $124,999",3,3,One-family detached,Rural,3,5,202208,Monday,Not in an urban area,Pickup Truck,No,Ford,23,No,,,Gas,1999
9000118032,Mountain,West,2,"$35,000 to $49,999",2,0,One-family detached,Urban,2,3,202208,Thursday,In an urban cluster,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Jeep,9,No,,,Gas,2013
9000118032,Mountain,West,2,"$35,000 to $49,999",2,0,One-family detached,Urban,2,3,202208,Thursday,In an urban cluster,Pickup Truck,No,Ford,15,No,,,Gas,2007
9000118032,Mountain,West,2,"$35,000 to $49,999",2,0,One-family detached,Urban,2,3,202208,Thursday,In an urban cluster,Motorcycle/Moped,No,Suppressed for confidential reason,13,No,,,Gas,2009
9000118035,Mountain,West,1,"$25,000 to $34,999",1,1,"Townhome, Condo",Urban,1,1,202209,Tuesday,In an urban cluster,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Jeep,7,No,,,Gas,2015
9000118036,East North Central,Midwest,2,"$75,000 to $99,999",2,0,One-family detached,Rural,2,6,202208,Sunday,Not in an urban area,Automobile/car/stationwagon,No,Chevrolet,40,No,,,Gas,1982
9000118036,East North Central,Midwest,2,"$75,000 to $99,999",2,0,One-family detached,Rural,2,6,202208,Sunday,Not in an urban area,Automobile/car/stationwagon,No,Chevrolet,26,No,,,Gas,1996
9000118036,East North Central,Midwest,2,"$75,000 to $99,999",2,0,One-family detached,Rural,2,6,202208,Sunday,Not in an urban area,Pickup Truck,No,Ford,21,No,,,Gas,2001
9000118036,East North Central,Midwest,2,"$75,000 to $99,999",2,0,One-family detached,Rural,2,6,202208,Sunday,Not in an urban area,Automobile/car/stationwagon,Yes,Chevrolet,9,No,,,Plug-in hybrid,2013
9000118036,East North Central,Midwest,2,"$75,000 to $99,999",2,0,One-family detached,Rural,2,6,202208,Sunday,Not in an urban area,Recreational vehicle (RV)/Motorhome,No,Other make,7,No,,,Gas,2015
9000118036,East North Central,Midwest,2,"$75,000 to $99,999",2,0,One-family detached,Rural,2,6,202208,Sunday,Not in an urban area,Van (Minivan/Cargo/Passenger),No,Chrysler,3,No,,,Gas,2019
9000118038,East North Central,Midwest,2,"$35,000 to $49,999",2,0,One-family detached,Rural,2,2,202209,Sunday,Not in an urban area,Automobile/car/stationwagon,No,Chevrolet,10,No,,,Gas,2012
9000118038,East North Central,Midwest,2,"$35,000 to $49,999",2,0,One-family detached,Rural,2,2,202209,Sunday,Not in an urban area,Pickup Truck,No,Chevrolet,15,No,,,Gas,2007
9000118046,Pacific,West,2,"$175,000 or more",2,1,One-family detached,Rural,2,5,202209,Monday,Not in an urban area,Automobile/car/stationwagon,No,Subaru,7,No,,,Gas,2015
9000118046,Pacific,West,2,"$175,000 or more",2,1,One-family detached,Rural,2,5,202209,Monday,Not in an urban area,Automobile/car/stationwagon,No,Audi,9,Yes,No,No,Gas,2013
9000118046,Pacific,West,2,"$175,000 or more",2,1,One-family detached,Rural,2,5,202209,Monday,Not in an urban area,Automobile/car/stationwagon,No,Suppressed for confidential reason,8,No,,,Gas,2014
9000118046,Pacific,West,2,"$175,000 or more",2,1,One-family detached,Rural,2,5,202209,Monday,Not in an urban area,Pickup Truck,No,GMC,14,Yes,Yes,No,Diesel,2008
9000118046,Pacific,West,2,"$175,000 or more",2,1,One-family detached,Rural,2,5,202209,Monday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Toyota,3,No,,,Gas,2019
9000118065,Mountain,West,1,"$175,000 or more",1,1,One-family detached,Rural,1,1,202208,Thursday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Chevrolet,3,No,,,Gas,2019
9000118071,Mountain,West,2,"$15,000 to $24,999",2,0,One-family detached,Rural,2,2,202209,Monday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Jeep,11,Yes,Yes,No,Diesel,2011
9000118071,Mountain,West,2,"$15,000 to $24,999",2,0,One-family detached,Rural,2,2,202209,Monday,Not in an urban area,Pickup Truck,No,Other make,1,No,,,Diesel,2021
9000118078,Mountain,West,1,"$25,000 to $34,999",1,0,Mobile home,Rural,1,1,202208,Tuesday,Not in an urban area,Pickup Truck,No,Ford,11,No,,,Gas,2011
9000124802,Middle Atlantic,Northeast,1,"$35,000 to $49,999",1,1,One-family detached,Urban,1,1,202210,Tuesday,In an urban area,Automobile/car/stationwagon,No,Hyundai,2,No,,,Gas,2020
9000124818,Middle Atlantic,Northeast,2,"$125,000 to $149,999",2,1,Building with 2 or more apartments,Urban,2,1,202210,Tuesday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Volkswagen,7,No,,,Gas,2015
9000124822,Pacific,West,2,"$125,000 to $149,999",2,1,"Townhome, Condo",Urban,2,3,202210,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Honda,13,No,,,Gas,2009
9000124822,Pacific,West,2,"$125,000 to $149,999",2,1,"Townhome, Condo",Urban,2,3,202210,Monday,In an urban area,Automobile/car/stationwagon,No,Honda,6,No,,,Gas,2016
9000124822,Pacific,West,2,"$125,000 to $149,999",2,1,"Townhome, Condo",Urban,2,3,202210,Monday,In an urban area,Pickup Truck,No,Ford,3,No,,,Diesel,2019
9000124839,South Atlantic,South,1,"Less than $10,000",3,0,"Townhome, Condo",Urban,3,3,202210,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Toyota,8,No,,,Gas,2014
9000124839,South Atlantic,South,1,"Less than $10,000",3,0,"Townhome, Condo",Urban,3,3,202210,Monday,In an urban area,Automobile/car/stationwagon,No,Dodge,6,No,,,Gas,2016
9000124839,South Atlantic,South,1,"Less than $10,000",3,0,"Townhome, Condo",Urban,3,3,202210,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Toyota,12,No,,,Gas,2010
9000124840,Middle Atlantic,Northeast,2,"$75,000 to $99,999",2,0,One-family detached,Rural,2,2,202209,Monday,Not in an urban area,Pickup Truck,No,Toyota,19,No,,,Gas,2003
9000124840,Middle Atlantic,Northeast,2,"$75,000 to $99,999",2,0,One-family detached,Rural,2,2,202209,Monday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Subaru,5,No,,,Gas,2017
9000124841,West North Central,Midwest,1,"$100,000 to $124,999",1,1,One-family detached,Urban,1,1,202210,Thursday,In an urban area,Automobile/car/stationwagon,No,Lincoln,14,No,,,Gas,2008
9000124851,West South Central,South,1,"$50,000 to $74,999",1,0,One-family detached,Urban,1,1,202210,Friday,In an urban area,Automobile/car/stationwagon,No,Buick/Opel,8,No,,,Gas,2014
9000124853,West North Central,Midwest,2,"$125,000 to $149,999",2,1,One-family detached,Urban,2,2,202210,Friday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,GMC,14,No,,,Gas,2008
9000124853,West North Central,Midwest,2,"$125,000 to $149,999",2,1,One-family detached,Urban,2,2,202210,Friday,In an urban area,Automobile/car/stationwagon,No,Nissan/Datsun,22,No,,,Gas,2000
9000124854,Pacific,West,1,"$25,000 to $34,999",1,1,One-family detached,Urban,1,1,202209,Monday,In an urban area,Automobile/car/stationwagon,No,Suppressed for confidential reason,9,No,,,Gas,2013
9000124865,West South Central,South,2,"$75,000 to $99,999",3,2,One-family detached,Rural,2,2,202210,Thursday,Not in an urban area,Pickup Truck,No,Ford,6,No,,,Gas,2016
9000124865,West South Central,South,2,"$75,000 to $99,999",3,2,One-family detached,Rural,2,2,202210,Thursday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Ford,6,No,,,Gas,2016
9000124876,Mountain,West,2,"$100,000 to $124,999",2,2,One-family detached,Urban,2,3,202210,Monday,In an urban area,Pickup Truck,No,Dodge,21,No,,,Gas,2001
9000124876,Mountain,West,2,"$100,000 to $124,999",2,2,One-family detached,Urban,2,3,202210,Monday,In an urban area,Automobile/car/stationwagon,No,Subaru,11,No,,,Gas,2011
9000124876,Mountain,West,2,"$100,000 to $124,999",2,2,One-family detached,Urban,2,3,202210,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Toyota,10,No,,,Gas,2012
9000124878,West North Central,Midwest,2,"$25,000 to $34,999",3,2,One-family detached,Urban,2,2,202209,Monday,In an urban area,Automobile/car/stationwagon,No,Chevrolet,16,No,,,Gas,2006
9000124878,West North Central,Midwest,2,"$25,000 to $34,999",3,2,One-family detached,Urban,2,2,202209,Monday,In an urban area,Automobile/car/stationwagon,No,Ford,14,No,,,Gas,2008
9000124879,Pacific,West,2,"$75,000 to $99,999",2,0,One-family detached,Urban,2,2,202209,Friday,In an urban area,Automobile/car/stationwagon,No,Chevrolet,3,No,,,Gas,2019
9000124879,Pacific,West,2,"$75,000 to $99,999",2,0,One-family detached,Urban,2,2,202209,Friday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Buick/Opel,1,No,,,Gas,2021
