Time,leader_position(m),follower_position(m),leader_speed(m/s),follower_speed(m/s),leader_acc(m/s^2),follower_acc(m/s^2),trajectory_number
21,205.59,192.81,4.9804,4.575,-2.84E-12,-1.6459,9
21.1,206.09,193.27,4.9804,4.4105,-0.03048,-2.3774,9
21.2,206.58,193.71,4.9774,4.1727,0.03048,-1.1278,9
21.3,207.08,194.13,4.9804,4.0599,-0.03048,1.1278,9
21.4,207.58,194.53,4.9774,4.1727,0,2.347,9
21.5,208.08,194.95,4.9774,4.4074,0.03048,1.7069,9
21.6,208.57,195.39,4.9804,4.5781,-0.03048,0.36576,9
21.7,209.07,195.85,4.9774,4.6147,0.03048,-0.3048,9
21.8,209.57,196.31,4.9804,4.5842,0.06096,-0.18288,9
21.9,210.07,196.77,4.9865,4.5659,-0.24384,0.12192,9
22,210.57,197.22,4.9621,4.5781,-0.36576,-0.18288,9
22.1,211.06,197.68,4.9256,4.5598,0.33528,-0.39624,9
22.2,211.56,198.14,4.9591,4.5202,2.1946,0.3048,9
22.3,212.05,198.59,5.1786,4.5507,4.5415,1.8898,9
22.4,212.57,199.05,5.6327,4.7396,3.4442,4.1758,9
22.5,213.13,199.52,5.9771,5.1572,4.5415,3.5357,9
22.6,213.73,200.03,6.4313,5.5108,2.1641,4.1758,9
22.7,214.37,200.59,6.6477,5.9284,0.36576,1.8898,9
22.8,215.04,201.18,6.6843,6.1173,-0.39624,0.27432,9
22.9,215.71,201.79,6.6446,6.1448,-0.21336,-0.33528,9
23,216.37,202.4,6.6233,6.1112,0.06096,-0.1524,9
23.1,217.03,203.02,6.6294,6.096,0,-0.1524,9
23.2,217.7,203.63,6.6294,6.0808,0.03048,-0.24384,9
23.3,218.36,204.23,6.6324,6.0564,-0.03048,0.3048,9
23.4,219.02,204.84,6.6294,6.0869,2.84E-12,1.4021,9
23.5,219.69,205.45,6.6294,6.2271,-2.84E-12,2.6213,9
23.6,220.35,206.07,6.6294,6.4892,2.84E-12,2.3774,9
23.7,221.01,206.72,6.6294,6.7269,-2.84E-12,0.85344,9
23.8,221.67,207.39,6.6294,6.8123,0.03048,0.09144,9
23.9,222.34,208.07,6.6324,6.8214,-0.12192,0.39624,9
24,223,208.76,6.6203,6.861,-0.27432,1.7069,9
24.1,223.66,209.44,6.5928,7.0317,0.27432,2.286,9
24.2,224.32,210.14,6.6203,7.2603,1.3106,1.2802,9
24.3,224.98,210.87,6.7513,7.3884,2.5908,0.39624,9
24.4,225.66,211.61,7.0104,7.428,3.3223,-0.21336,9
24.5,226.36,212.35,7.3426,7.4066,2.5908,-0.21336,9
24.6,227.09,213.09,7.6017,7.3853,1.3106,0.06096,9
24.7,227.85,213.83,7.7328,7.3914,0.06096,2.84E-12,9
24.8,228.63,214.57,7.7389,7.3914,-0.3048,-2.84E-12,9
24.9,229.4,215.31,7.7084,7.3914,-0.09144,0,9
25,230.17,216.05,7.6992,7.3914,0.03048,2.84E-12,9
25.1,230.94,216.79,7.7023,7.3914,0.09144,-2.84E-12,9
25.2,231.71,217.53,7.7114,7.3914,-0.06096,2.84E-12,9
25.3,232.48,218.27,7.7053,7.3914,-0.27432,-5.68E-12,9
25.4,233.25,219.01,7.6779,7.3914,-0.4572,2.84E-12,9
25.5,234.02,219.74,7.6322,7.3914,-0.21336,-0.03048,9
25.6,234.79,220.48,7.6109,7.3884,0.21336,-0.24384,9
25.7,235.55,221.22,7.6322,7.364,0.4572,0.09144,9
25.8,236.31,221.96,7.6779,7.3731,0.27432,0.9144,9
25.9,237.08,222.7,7.7053,7.4646,0.12192,1.7983,9
26,237.85,223.44,7.7175,7.6444,-0.3048,2.3774,9
26.1,238.62,224.21,7.6871,7.8821,-0.57912,1.7983,9
26.2,239.39,225,7.6291,8.062,0.67056,0.94488,9
26.3,240.15,225.8,7.6962,8.1564,4.2977,0.24384,9
26.4,240.92,226.62,8.126,8.1808,4.1758,-0.18288,9
26.5,241.73,227.44,8.5435,8.1625,4.5415,-0.12192,9
26.6,242.59,228.25,8.9977,8.1504,3.9319,-0.12192,9
26.7,243.49,229.07,9.3909,8.1382,-1.2802,-0.03048,9
26.8,244.43,229.88,9.2629,8.1351,-2.286,0.06096,9
26.9,245.35,230.69,9.0343,8.1412,-0.67056,2.84E-12,9
27,246.26,231.51,8.9672,8.1412,1.1278,-0.33528,9
27.1,247.15,232.32,9.08,8.1077,0.97536,-0.42672,9
27.2,248.06,233.13,9.1775,8.065,-0.12192,-0.18288,9
27.3,248.98,233.94,9.1653,8.0467,-0.27432,0.18288,9
27.4,249.9,234.74,9.1379,8.065,0.06096,0.4572,9
27.5,250.81,235.55,9.144,8.1107,0,0.33528,9
27.6,251.72,236.36,9.144,8.1443,0,-0.12192,9
27.7,252.64,237.18,9.144,8.1321,0,-0.4572,9
27.8,253.55,237.99,9.144,8.0863,0,0.18288,9
27.9,254.47,238.8,9.144,8.1046,0,2.9261,9
28,255.38,239.61,9.144,8.3972,0,5.0597,9
28.1,256.3,240.45,9.144,8.9032,0,4.7854,9
28.2,257.21,241.34,9.144,9.3817,0,4.7854,9
28.3,258.12,242.28,9.144,9.8603,0,4.9987,9
28.4,259.04,243.26,9.144,10.36,0,3.1699,9
28.5,259.95,244.3,9.144,10.677,0,0.9144,9
28.6,260.87,245.37,9.144,10.769,0,0.42672,9
28.7,261.78,246.44,9.144,10.811,0,-0.54864,9
28.8,262.7,247.52,9.144,10.756,0.18288,-4.0234,9
28.9,263.61,248.6,9.1623,10.354,-0.36576,-4.1758,9
29,264.53,249.64,9.1257,9.9365,-0.82296,-4.2367,9
29.1,265.44,250.63,9.0434,9.5128,-0.12192,-3.7186,9
29.2,266.34,251.58,9.0312,9.141,0.70104,-0.67056,9
29.3,267.25,252.49,9.1013,9.0739,0.42672,0.48768,9
29.4,268.16,253.4,9.144,9.1227,-1.463,0.3048,9
29.5,269.07,254.31,8.9977,9.1531,-4.3586,-0.12192,9
29.6,269.97,255.23,8.5618,9.141,-3.5662,0.03048,9
29.7,270.83,256.14,8.2052,9.144,-4.2062,0,9
29.8,271.65,257.06,7.7846,9.144,-1.8593,0,9
29.9,272.43,257.97,7.5987,9.144,-0.3048,0,9
30,273.19,258.89,7.5682,9.144,0.36576,0.03048,9
30.1,273.94,259.8,7.6048,9.147,0.21336,-0.03048,9
30.2,274.7,260.72,7.6261,9.144,-0.06096,0,9
30.3,275.47,261.63,7.62,9.144,0,0,9
30.4,276.23,262.54,7.62,9.144,-0.03048,0.1524,9
30.5,276.99,263.46,7.617,9.1592,0.03048,-0.3048,9
30.6,277.75,264.38,7.62,9.1288,0,-0.762,9
30.7,278.51,265.29,7.62,9.0526,0,-0.27432,9
30.8,279.28,266.19,7.62,9.0251,0,0.24384,9
30.9,280.04,267.1,7.62,9.0495,0,0.9144,9
31,280.8,268,7.62,9.141,0.06096,0.73152,9
31.1,281.56,268.91,7.6261,9.2141,-0.33528,-0.51816,9
31.2,282.32,269.84,7.5926,9.1623,-0.33528,-1.8288,9
31.3,283.08,270.75,7.559,8.9794,1.0973,-4.2062,9
31.4,283.84,271.65,7.6688,8.5588,3.3528,-3.5662,9
31.5,284.61,272.51,8.004,8.2022,4.4501,-4.1453,9
31.6,285.41,273.33,8.4491,7.7876,2.6213,-1.8898,9
31.7,286.25,274.11,8.7112,7.5987,-1.2497,-0.3048,9
31.8,287.12,274.87,8.5862,7.5682,-3.5052,0.39624,9
31.9,287.98,275.62,8.2357,7.6078,-2.8042,0.1524,9
32,288.81,276.38,7.9553,7.623,-0.94488,-0.03048,9
32.1,289.6,277.15,7.8608,7.62,0.27432,0,9
32.2,290.39,277.91,7.8882,7.62,0.24384,-0.03048,9
32.3,291.18,278.67,7.9126,7.617,-0.1524,0.03048,9
32.4,291.97,279.43,7.8974,7.62,0.12192,0,9
32.5,292.76,280.19,7.9096,7.62,1.0363,0,9
32.6,293.55,280.95,8.0132,7.62,2.1946,0,9
32.7,294.35,281.72,8.2326,7.62,2.8956,0,9
32.8,295.17,282.48,8.5222,7.62,2.3165,-0.06096,9
32.9,296.02,283.24,8.7539,7.6139,1.0973,5.68E-12,9
33,296.9,284,8.8636,7.6139,0.09144,0.12192,9
33.1,297.79,284.76,8.8727,7.6261,-0.33528,0.4572,9
33.2,298.67,285.53,8.8392,7.6718,0.12192,0.51816,9
33.3,299.56,286.29,8.8514,7.7236,0.24384,0.42672,9
33.4,300.44,287.07,8.8758,7.7663,-0.51816,0.1524,9
33.5,301.33,287.84,8.824,7.7815,-1.524,-0.06096,9
33.6,302.21,288.62,8.6716,7.7754,-1.7069,0.1524,9
33.7,303.08,289.4,8.5009,7.7907,-0.12192,0.21336,9
33.8,303.93,290.18,8.4887,7.812,1.9812,-1.0973,9
33.9,304.78,290.96,8.6868,7.7023,2.7737,-1.3106,9
34,305.65,291.73,8.9642,7.5712,1.7678,0.79248,9
34.1,306.54,292.49,9.141,7.6505,0.4572,5.5169,9
34.2,307.46,293.25,9.1867,8.2022,-0.24384,4.0538,9
34.3,308.38,294.07,9.1623,8.6076,-0.21336,4.2672,9
34.4,309.29,294.93,9.141,9.0343,0.03048,5.0292,9
34.5,310.21,295.84,9.144,9.5372,0,1.4326,9
34.6,311.12,296.79,9.144,9.6804,0,-0.48768,9
34.7,312.04,297.76,9.144,9.6317,0,-0.33528,9
34.8,312.95,298.72,9.144,9.5982,-0.03048,0.42672,9
34.9,313.86,299.68,9.141,9.6408,0.03048,-0.09144,9
35,314.78,300.64,9.144,9.6317,0,-1.2192,9
35.1,315.69,301.61,9.144,9.5098,0,-2.6822,9
35.2,316.61,302.56,9.144,9.2415,0,-3.4747,9
35.3,317.52,303.48,9.144,8.8941,0,-2.7127,9
35.4,318.44,304.37,9.144,8.6228,0,-1.2192,9
35.5,319.35,305.23,9.144,8.5009,0,-0.03048,9
35.6,320.26,306.08,9.144,8.4978,0,0.33528,9
35.7,321.18,306.93,9.144,8.5314,0,0,9
35.8,322.09,307.79,9.144,8.5314,0,-0.27432,9
35.9,323.01,308.64,9.144,8.5039,0,0.18288,9
36,323.92,309.49,9.144,8.5222,0,0.94488,9
36.1,324.84,310.34,9.144,8.6167,0,1.8288,9
36.2,325.75,311.2,9.144,8.7996,0,2.286,9
36.3,326.67,312.08,9.144,9.0282,0,1.8898,9
36.4,327.58,312.99,9.144,9.2172,0,0.9144,9
36.5,328.49,313.91,9.144,9.3086,0,0.1524,9
36.6,329.41,314.84,9.144,9.3238,0,-0.21336,9
36.7,330.32,315.77,9.144,9.3025,0,-0.09144,9
36.8,331.24,316.7,9.144,9.2934,0,0.1524,9
36.9,332.15,317.63,9.144,9.3086,0,-0.03048,9
37,333.07,318.56,9.144,9.3055,-0.03048,-0.36576,9
37.1,333.98,319.49,9.141,9.269,0.03048,-0.73152,9
37.2,334.9,320.42,9.144,9.1958,0,-0.73152,9
37.3,335.81,321.34,9.144,9.1227,0,-0.21336,9
37.4,336.72,322.25,9.144,9.1013,0.03048,0.18288,9
37.5,337.64,323.16,9.147,9.1196,-0.03048,0.21336,9
37.6,338.55,324.07,9.144,9.141,0,0.09144,9
37.7,339.47,324.99,9.144,9.1501,0,-0.06096,9
37.8,340.38,325.9,9.144,9.144,-0.09144,0,9
37.9,341.3,326.82,9.1349,9.144,0.18288,-0.06096,9
38,342.21,327.73,9.1531,9.1379,0.39624,0.18288,9
38.1,343.12,328.65,9.1928,9.1562,0.12192,0.36576,9
38.2,344.04,329.56,9.205,9.1928,-0.1524,-0.27432,9
38.3,344.96,330.48,9.1897,9.1653,-0.36576,-1.8593,9
38.4,345.88,331.4,9.1531,8.9794,-0.18288,-4.2062,9
38.5,346.8,332.3,9.1349,8.5588,0.09144,-3.5357,9
38.6,347.71,333.15,9.144,8.2052,0,-4.2367,9
38.7,348.63,333.97,9.144,7.7815,0,-1.6459,9
38.8,349.54,334.75,9.144,7.617,0,-0.21336,9
38.9,350.46,335.51,9.144,7.5956,0,-0.54864,9
39,351.37,336.27,9.144,7.5408,-0.03048,-0.67056,9
39.1,352.28,337.02,9.141,7.4737,0.03048,1.0058,9
39.2,353.2,337.77,9.144,7.5743,0,5.6083,9
39.3,354.11,338.53,9.144,8.1351,0,4.2672,9
39.4,355.03,339.34,9.144,8.5618,0,4.2672,9
39.5,355.94,340.2,9.144,8.9886,0,5.334,9
39.6,356.86,341.1,9.144,9.522,0,1.6154,9
39.7,357.77,342.05,9.144,9.6835,0,-0.03048,9
39.8,358.68,343.02,9.144,9.6804,0,-0.12192,9
39.9,359.6,343.99,9.144,9.6683,0,0.18288,9
40,360.51,344.95,9.144,9.6865,-0.03048,-0.57912,9
40.1,361.43,345.92,9.141,9.6286,0.06096,-1.524,9
0.1,29.189,0,13.585,13.551,-2.5603,0.36576,10
0.2,30.548,1.3551,13.329,13.588,-2.3165,-0.09144,10
0.3,31.881,2.7139,13.097,13.579,-1.1278,0.27432,10
0.4,33.191,4.0718,12.984,13.606,-0.64008,0.57912,10
0.5,34.489,5.4325,12.92,13.664,-1.0973,0.42672,10
0.6,35.781,6.7989,12.811,13.707,-2.3165,0.1524,10
0.7,37.062,8.1696,12.579,13.722,-2.5603,0,10
0.8,38.32,9.5418,12.323,13.722,-1.3716,-0.03048,10
0.9,39.552,10.914,12.186,13.719,-0.36576,-0.03048,10
1,40.771,12.286,12.149,13.716,0.27432,-0.06096,10
1.1,41.986,13.657,12.177,13.71,0.1524,0.33528,10
1.2,43.204,15.028,12.192,13.743,0.12192,0.09144,10
1.3,44.423,16.403,12.204,13.753,0.4572,-0.79248,10
1.4,45.643,17.778,12.25,13.673,-0.24384,-2.0726,10
1.5,46.868,19.145,12.226,13.466,-2.8956,-3.5966,10
1.6,48.091,20.492,11.936,13.106,-4.9378,-3.81,10
1.7,49.284,21.803,11.442,12.725,-4.2672,-3.5357,10
1.8,50.429,23.075,11.015,12.372,-4.3891,-2.0117,10
1.9,51.53,24.312,10.577,12.171,-4.3891,-0.27432,10
2,52.588,25.529,10.138,12.143,-1.3411,0.33528,10
2.1,53.602,26.744,10.004,12.177,-0.4572,0.18288,10
2.2,54.602,27.961,9.9578,12.195,-0.4572,-0.03048,10
2.3,55.598,29.181,9.9121,12.192,-0.18288,0,10
2.4,56.589,30.4,9.8938,12.192,0.12192,0.03048,10
2.5,57.578,31.619,9.906,12.195,0.03048,-0.03048,10
2.6,58.569,32.839,9.909,12.192,-0.03048,0,10
2.7,59.56,34.058,9.906,12.192,0,-0.03048,10
2.8,60.55,35.277,9.906,12.189,0,0.03048,10
2.9,61.541,36.496,9.906,12.192,0,-0.06096,10
3,62.532,37.715,9.906,12.186,0.03048,0.21336,10
3.1,63.522,38.934,9.909,12.207,-0.03048,0.27432,10
3.2,64.513,40.155,9.906,12.235,-0.03048,-0.36576,10
3.3,65.504,41.378,9.903,12.198,0.09144,-1.3106,10
3.4,66.494,42.598,9.9121,12.067,0.27432,-2.3165,10
3.5,67.485,43.805,9.9395,11.835,0,-2.7432,10
3.6,68.479,44.988,9.9395,11.561,-0.97536,-2.6213,10
3.7,69.473,46.144,9.842,11.299,-2.3165,-2.7432,10
3.8,70.457,47.274,9.6103,11.025,-2.8346,-2.347,10
3.9,71.418,48.377,9.3269,10.79,-1.8898,-1.2802,10
4,72.351,49.456,9.1379,10.662,-0.48768,-0.57912,10
4.1,73.265,50.522,9.0891,10.604,0.27432,0.82296,10
4.2,74.174,51.582,9.1166,10.686,0.3048,1.3106,10
4.3,75.085,52.651,9.147,10.817,0.03048,-0.1524,10
4.4,76,53.733,9.1501,10.802,-0.09144,-1.9812,10
4.5,76.915,54.813,9.141,10.604,0.03048,-3.1699,10
4.6,77.829,55.873,9.144,10.287,0,-1.585,10
4.7,78.744,56.902,9.144,10.129,0,1.7374,10
4.8,79.658,57.915,9.144,10.302,0.03048,2.7432,10
4.9,80.572,58.945,9.147,10.577,-0.09144,0.36576,10
5,81.487,60.003,9.1379,10.613,0.18288,-5.1511,10
5.1,82.401,61.064,9.1562,10.098,0.39624,-4.2977,10
5.2,83.316,62.074,9.1958,9.6683,-0.3048,-4.2672,10
5.3,84.236,63.041,9.1653,9.2415,-1.8898,-4.633,10
5.4,85.153,63.965,8.9764,8.7782,-4.1758,-2.4689,10
5.5,86.05,64.843,8.5588,8.5314,-3.5357,-2.5298,10
5.6,86.906,65.696,8.2052,8.2784,-4.2062,-3.3223,10
5.7,87.727,66.524,7.7846,7.9461,-1.8288,-3.0175,10
5.8,88.505,67.318,7.6017,7.6444,-0.3048,-1.3411,10
5.9,89.265,68.083,7.5712,7.5103,0.6096,0.73152,10
6,90.022,68.834,7.6322,7.5834,-0.33528,2.1946,10
6.1,90.786,69.592,7.5987,7.8029,-1.1582,3.2614,10
6.2,91.545,70.372,7.4828,8.129,-0.42672,3.1699,10
6.3,92.294,71.185,7.4402,8.446,0.48768,1.6459,10
6.4,93.038,72.03,7.4889,8.6106,1.2497,1.0668,10
6.5,93.787,72.891,7.6139,8.7173,0.762,0.94488,10
6.6,94.548,73.763,7.6901,8.8118,-0.09144,0.36576,10
6.7,95.317,74.644,7.681,8.8483,0.06096,-0.57912,10
6.8,96.085,75.529,7.6871,8.7904,7.11E-12,-1.0973,10
6.9,96.854,76.408,7.6871,8.6807,-0.03048,-0.39624,10
7,97.623,77.276,7.684,8.6411,-0.06096,-0.09144,10
7.1,98.391,78.14,7.6779,8.6319,0.1524,-1.2497,10
7.2,99.159,79.003,7.6932,8.507,0.48768,-2.6213,10
7.3,99.928,79.854,7.7419,8.2448,-0.3048,-2.7127,10
7.4,100.7,80.678,7.7114,7.9736,-1.9812,-0.85344,10
7.5,101.47,81.475,7.5133,7.8882,-4.511,0.57912,10
7.6,102.22,82.264,7.0622,7.9461,-3.6881,1.0363,10
7.7,102.93,83.059,6.6934,8.0498,-3.9319,1.2802,10
7.8,103.6,83.864,6.3002,8.1778,-3.9624,1.6459,10
7.9,104.23,84.682,5.904,8.3424,-3.871,1.5545,10
8,104.82,85.516,5.5169,8.4978,-3.6576,-0.36576,10
8.1,105.37,86.366,5.1511,8.4612,-4.0843,-2.9566,10
8.2,105.89,87.212,4.7427,8.1656,-1.9507,-3.5357,10
8.3,106.36,88.028,4.5476,7.812,-0.1524,-2.1031,10
8.4,106.82,88.81,4.5324,7.6017,0.762,-0.03048,10
8.5,107.27,89.57,4.6086,7.5987,-0.12192,-0.42672,10
8.6,107.73,90.33,4.5964,7.556,-1.9202,-0.97536,10
8.7,108.19,91.085,4.4044,7.4585,-4.1453,1.0973,10
8.8,108.63,91.831,3.9898,7.5682,-3.5662,3.2004,10
8.9,109.03,92.588,3.6332,7.8882,-4.1758,2.225,10
9,109.39,93.377,3.2156,8.1107,-1.8898,-7.7419,10
9.1,109.71,94.188,3.0267,7.3365,-0.3048,-6.4618,10
9.2,110.02,94.921,2.9962,6.6904,0.36576,-8.2601,10
9.3,110.32,95.59,3.0328,5.8644,0.21336,-7.7724,10
9.4,110.62,96.177,3.0541,5.0871,-0.09144,-6.4313,10
9.5,110.93,96.686,3.045,4.444,0.1524,-5.9741,10
9.6,111.23,97.13,3.0602,3.8466,0.39624,0.27432,10
9.7,111.54,97.515,3.0998,3.874,-0.3048,0.4572,10
9.8,111.85,97.902,3.0693,3.9197,-1.8898,0,10
9.9,112.15,98.294,2.8804,3.9197,-4.1758,-7.11E-12,10
10,112.44,98.686,2.4628,3.9197,-3.5357,0.03048,10
10.1,112.69,99.078,2.1092,3.9228,-4.2062,-0.03048,10
10.2,112.9,99.47,1.6886,3.9197,-1.8288,0,10
10.3,113.07,99.862,1.5057,3.9197,-0.33528,-7.11E-12,10
10.4,113.22,100.25,1.4722,3.9197,0.39624,7.11E-12,10
10.5,113.36,100.65,1.5118,3.9197,0.1524,0,10
10.6,113.52,101.04,1.527,3.9197,-0.03048,-0.06096,10
10.7,113.67,101.43,1.524,3.9136,-1.42E-12,0.3048,10
10.8,113.82,101.82,1.524,3.9441,1.42E-12,0.4572,10
10.9,113.97,102.22,1.524,3.9898,0,-0.79248,10
11,114.13,102.61,1.524,3.9106,0,-4.6634,10
11.1,114.28,103.01,1.524,3.4442,0,-4.572,10
11.2,114.43,103.35,1.524,2.987,0,-4.7854,10
11.3,114.58,103.65,1.524,2.5085,0,-4.572,10
11.4,114.74,103.9,1.524,2.0513,0,-4.6634,10
11.5,114.89,104.11,1.524,1.585,0,-0.85344,10
11.6,115.04,104.26,1.524,1.4996,0,0.54864,10
11.7,115.19,104.41,1.524,1.5545,0,0.27432,10
11.8,115.35,104.57,1.524,1.5819,0,-0.06096,10
11.9,115.5,104.73,1.524,1.5758,0.03048,-0.03048,10
12,115.65,104.88,1.527,1.5728,-0.03048,5.68E-12,10
12.1,115.8,105.04,1.524,1.5728,0,0.03048,10
12.2,115.96,105.2,1.524,1.5758,-0.03048,0,10
12.3,116.11,105.36,1.521,1.5758,0.09144,-5.68E-12,10
12.4,116.26,105.51,1.5301,1.5758,-0.18288,5.68E-12,10
12.5,116.41,105.67,1.5118,1.5758,-0.3048,-0.03048,10
12.6,116.56,105.83,1.4813,1.5728,0.36576,0.03048,10
12.7,116.71,105.99,1.5179,1.5758,1.7069,-0.03048,10
12.8,116.86,106.14,1.6886,1.5728,2.3165,0.03048,10
12.9,117.03,106.3,1.9202,1.5758,1.1887,-1.42E-12,10
13,117.22,106.46,2.0391,1.5758,-1.2497,-0.03048,10
13.1,117.43,106.62,1.9141,1.5728,-2.1641,0.03048,10
13.2,117.62,106.77,1.6977,1.5758,-1.3411,0,10
13.3,117.79,106.93,1.5636,1.5758,-0.51816,-0.03048,10
13.4,117.95,107.09,1.5118,1.5728,-1.1887,0.03048,10
13.5,118.1,107.25,1.3929,1.5758,-2.7432,5.68E-12,10
13.6,118.24,107.4,1.1186,1.5758,-3.4442,-0.03048,10
13.7,118.35,107.56,0.77419,1.5728,-2.0422,0.03048,10
13.8,118.43,107.72,0.56998,1.5758,-0.36576,0.09144,10
13.9,118.48,107.88,0.5334,1.585,0.4572,-0.06096,10
14,118.54,108.04,0.57912,1.5789,0.39624,-0.27432,10
14.1,118.59,108.19,0.61874,1.5514,-0.03048,-0.4572,10
14.2,118.66,108.35,0.6157,1.5057,-0.09144,-0.33528,10
14.3,118.72,108.5,0.60655,1.4722,0.06096,0.03048,10
14.4,118.78,108.65,0.61265,1.4752,-0.03048,0.27432,10
14.5,118.84,108.79,0.6096,1.5027,-1.42E-12,0.21336,10
14.6,118.9,108.94,0.6096,1.524,1.42E-12,0.06096,10
14.7,118.96,109.1,0.6096,1.5301,-8.53E-12,-0.03048,10
14.8,119.02,109.25,0.6096,1.527,7.11E-12,-0.03048,10
14.9,119.08,109.4,0.6096,1.524,1.42E-12,0,10
15,119.14,109.55,0.6096,1.524,-1.42E-12,0,10
15.1,119.21,109.71,0.6096,1.524,0,-0.03048,10
15.2,119.27,109.86,0.6096,1.521,-5.68E-12,0.03048,10
15.3,119.33,110.01,0.6096,1.524,5.68E-12,0,10
15.4,119.39,110.16,0.6096,1.524,1.42E-12,0,10
15.5,119.45,110.32,0.6096,1.524,-1.42E-12,0.03048,10
15.6,119.51,110.47,0.6096,1.527,0,-0.09144,10
15.7,119.57,110.62,0.6096,1.5179,-5.68E-12,0.18288,10
15.8,119.63,110.77,0.6096,1.5362,5.68E-12,0.3048,10
15.9,119.69,110.93,0.6096,1.5667,1.42E-12,-0.36576,10
16,119.75,111.08,0.6096,1.5301,-1.42E-12,-1.3106,10
16.1,119.81,111.24,0.6096,1.399,0,-2.3165,10
16.2,119.88,111.38,0.6096,1.1674,-5.68E-12,-2.7737,10
16.3,119.94,111.49,0.6096,0.89002,0.03048,-2.6213,10
16.4,120,111.58,0.61265,0.62789,-0.03048,-2.5298,10
16.5,120.06,111.64,0.6096,0.3749,-1.42E-12,-2.0726,10
16.6,120.12,111.68,0.6096,0.16764,-0.1524,-1.2802,10
16.7,120.18,111.7,0.59436,0.039624,-0.18288,-0.39624,10
16.8,120.24,111.7,0.57607,0,-0.18288,0,10
16.9,120.3,111.7,0.55778,0,-1.42E-12,0,10
17,120.35,111.7,0.55778,0,-0.03048,1.7983,10
17.1,120.41,111.7,0.55474,0.17983,0.06096,3.7795,10
17.2,120.46,111.72,0.56083,0.55778,-0.03048,2.2555,10
17.3,120.52,111.78,0.55778,0.78334,-1.42E-12,0.27432,10
17.4,120.58,111.85,0.55778,0.81077,0.03048,-0.51816,10
17.5,120.63,111.94,0.56083,0.75895,0,-7.11E-12,10
17.6,120.69,112.01,0.56083,0.75895,-0.03048,0.03048,10
17.7,120.74,112.09,0.55778,0.762,1.42E-12,0,10
17.8,120.8,112.16,0.55778,0.762,-1.42E-12,0.03048,10
17.9,120.86,112.24,0.55778,0.76505,0.03048,-0.03048,10
18,120.91,112.32,0.56083,0.762,-0.03048,0,10
18.1,120.97,112.39,0.55778,0.762,0.03048,0,10
18.2,121.02,112.47,0.56083,0.762,-0.03048,0,10
18.3,121.08,112.55,0.55778,0.762,-1.42E-12,0,10
18.4,121.14,112.62,0.55778,0.762,0,0,10
18.5,121.19,112.7,0.55778,0.762,0,0,10
18.6,121.25,112.77,0.55778,0.762,0.03048,0,10
18.7,121.3,112.85,0.56083,0.762,-0.03048,0,10
18.8,121.36,112.93,0.55778,0.762,0.03048,0,10
18.9,121.41,113,0.56083,0.762,-0.03048,0,10
19,121.47,113.08,0.55778,0.762,0,0,10
19.1,121.53,113.15,0.55778,0.762,0.06096,-0.03048,10
19.2,121.58,113.23,0.56388,0.75895,-0.09144,0.03048,10
19.3,121.64,113.31,0.55474,0.762,-0.12192,0.03048,10
19.4,121.69,113.38,0.54254,0.76505,-0.09144,-0.03048,10
19.5,121.75,113.46,0.5334,0.762,0.51816,0,10
19.6,121.8,113.54,0.58522,0.762,1.3716,0,10
19.7,121.86,113.61,0.72238,0.762,1.7983,0,10
19.8,121.93,113.69,0.90221,0.762,1.4021,0,10
19.9,122.02,113.76,1.0424,0.762,0.48768,0,10
20,122.13,113.84,1.0912,0.762,-0.09144,0,10
20.1,122.24,113.92,1.082,0.762,-0.12192,0,10
20.2,122.34,113.99,1.0698,0.762,-0.06096,0,10
20.3,122.45,114.07,1.0638,0.762,0.03048,0,10
20.4,122.56,114.15,1.0668,0.762,7.11E-12,0,10
20.5,122.66,114.22,1.0668,0.762,-7.11E-12,-0.1524,10
20.6,122.77,114.3,1.0668,0.74676,7.11E-12,-0.09144,10
20.7,122.88,114.37,1.0668,0.73762,-5.68E-12,0.48768,10
20.8,122.98,114.45,1.0668,0.78638,-1.42E-12,1.2192,10
20.9,123.09,114.52,1.0668,0.9083,7.11E-12,1.6459,10
21,123.2,114.62,1.0668,1.0729,-7.11E-12,1.2192,10
21.1,123.3,114.72,1.0668,1.1948,-0.03048,0.4572,10
21.2,123.41,114.84,1.0638,1.2405,0.1524,-0.06096,10
21.3,123.52,114.97,1.079,1.2344,0.27432,-0.12192,10
21.4,123.63,115.09,1.1064,1.2222,-0.3048,-0.03048,10
21.5,123.74,115.21,1.0759,1.2192,-1.4021,5.68E-12,10
21.6,123.84,115.33,0.93574,1.2192,-2.8346,-5.68E-12,10
21.7,123.94,115.46,0.65227,1.2192,-3.2614,7.11E-12,10
21.8,124,115.58,0.32614,1.2192,-2.3774,0,10
21.9,124.04,115.7,0.088392,1.2192,-0.88392,-7.11E-12,10
22,124.04,115.82,0,1.2192,0,-0.03048,10
22.1,124.04,115.94,0,1.2162,0,0.03048,10
22.2,124.04,116.07,0,1.2192,3.9624,7.11E-12,10
22.3,124.04,116.19,0.39624,1.2192,3.9014,-0.03048,10
22.4,124.08,116.31,0.78638,1.2162,0.09144,0.1524,10
22.5,124.16,116.43,0.79553,1.2314,-3.048,0.33528,10
22.6,124.24,116.55,0.49073,1.2649,-4.0538,-0.36576,10
22.7,124.29,116.68,0.085344,1.2283,-0.85344,-1.6154,10
